
# Curve 0 of 1, 5000 points
# Curve title: "{/Symbol b}=10"
# x y type
 0.286312  28.2885  i
 0.286175  28.3277  i
 0.286038  28.3669  i
 0.285902  28.4061  i
 0.285766  28.4453  i
 0.28563  28.4845  i
 0.285495  28.5237  i
 0.285361  28.5629  i
 0.285227  28.6021  i
 0.285093  28.6413  i
 0.28496  28.6805  i
 0.284827  28.7197  i
 0.284695  28.759  i
 0.284563  28.7982  i
 0.284432  28.8374  i
 0.284301  28.8766  i
 0.28417  28.9158  i
 0.28404  28.955  i
 0.283911  28.9942  i
 0.283781  29.0334  i
 0.283653  29.0726  i
 0.283524  29.1118  i
 0.283396  29.151  i
 0.283269  29.1902  i
 0.283142  29.2294  i
 0.283015  29.2687  i
 0.282889  29.3079  i
 0.282763  29.3471  i
 0.282638  29.3863  i
 0.282513  29.4255  i
 0.282388  29.4647  i
 0.282264  29.5039  i
 0.282141  29.5431  i
 0.282017  29.5823  i
 0.281895  29.6215  i
 0.281772  29.6607  i
 0.28165  29.6999  i
 0.281529  29.7391  i
 0.281408  29.7784  i
 0.281287  29.8176  i
 0.281166  29.8568  i
 0.281047  29.896  i
 0.280927  29.9352  i
 0.280808  29.9744  i
 0.280689  30.0136  i
 0.280571  30.0528  i
 0.280453  30.092  i
 0.280336  30.1312  i
 0.280219  30.1704  i
 0.280102  30.2096  i
 0.279986  30.2488  i
 0.27987  30.2881  i
 0.279754  30.3273  i
 0.279639  30.3665  i
 0.279525  30.4057  i
 0.279411  30.4449  i
 0.279297  30.4841  i
 0.279183  30.5233  i
 0.27907  30.5625  i
 0.278958  30.6017  i
 0.278845  30.6409  i
 0.278734  30.6801  i
 0.278622  30.7193  i
 0.278511  30.7586  i
 0.2784  30.7978  i
 0.27829  30.837  i
 0.27818  30.8762  i
 0.278071  30.9154  i
 0.277962  30.9546  i
 0.277853  30.9938  i
 0.277744  31.033  i
 0.277637  31.0722  i
 0.277529  31.1114  i
 0.277422  31.1506  i
 0.277315  31.1898  i
 0.277209  31.229  i
 0.277103  31.2683  i
 0.276997  31.3075  i
 0.276892  31.3467  i
 0.276787  31.3859  i
 0.276682  31.4251  i
 0.276578  31.4643  i
 0.276474  31.5035  i
 0.276371  31.5427  i
 0.276268  31.5819  i
 0.276165  31.6211  i
 0.276063  31.6603  i
 0.275961  31.6995  i
 0.27586  31.7387  i
 0.275759  31.778  i
 0.275658  31.8172  i
 0.275558  31.8564  i
 0.275458  31.8956  i
 0.275358  31.9348  i
 0.275259  31.974  i
 0.27516  32.0132  i
 0.275061  32.0524  i
 0.274963  32.0916  i
 0.274865  32.1308  i
 0.274768  32.17  i
 0.274671  32.2092  i
 0.274574  32.2484  i
 0.274478  32.2877  i
 0.274382  32.3269  i
 0.274286  32.3661  i
 0.274191  32.4053  i
 0.274096  32.4445  i
 0.274001  32.4837  i
 0.273907  32.5229  i
 0.273813  32.5621  i
 0.27372  32.6013  i
 0.273627  32.6405  i
 0.273534  32.6797  i
 0.273442  32.7189  i
 0.27335  32.7582  i
 0.273258  32.7974  i
 0.273167  32.8366  i
 0.273076  32.8758  i
 0.272985  32.915  i
 0.272895  32.9542  i
 0.272805  32.9934  i
 0.272715  33.0326  i
 0.272626  33.0718  i
 0.272537  33.111  i
 0.272449  33.1502  i
 0.272361  33.1894  i
 0.272273  33.2286  i
 0.272185  33.2679  i
 0.272098  33.3071  i
 0.272012  33.3463  i
 0.271925  33.3855  i
 0.271839  33.4247  i
 0.271753  33.4639  i
 0.271668  33.5031  i
 0.271583  33.5423  i
 0.271498  33.5815  i
 0.271414  33.6207  i
 0.27133  33.6599  i
 0.271246  33.6991  i
 0.271163  33.7383  i
 0.27108  33.7776  i
 0.270997  33.8168  i
 0.270915  33.856  i
 0.270833  33.8952  i
 0.270751  33.9344  i
 0.27067  33.9736  i
 0.270589  34.0128  i
 0.270508  34.052  i
 0.270428  34.0912  i
 0.270348  34.1304  i
 0.270268  34.1696  i
 0.270189  34.2088  i
 0.27011  34.248  i
 0.270031  34.2873  i
 0.269953  34.3265  i
 0.269875  34.3657  i
 0.269797  34.4049  i
 0.26972  34.4441  i
 0.269643  34.4833  i
 0.269566  34.5225  i
 0.26949  34.5617  i
 0.269414  34.6009  i
 0.269338  34.6401  i
 0.269263  34.6793  i
 0.269188  34.7185  i
 0.269113  34.7578  i
 0.269039  34.797  i
 0.268965  34.8362  i
 0.268891  34.8754  i
 0.268817  34.9146  i
 0.268744  34.9538  i
 0.268672  34.993  i
 0.268599  35.0322  i
 0.268527  35.0714  i
 0.268455  35.1106  i
 0.268384  35.1498  i
 0.268313  35.189  i
 0.268242  35.2282  i
 0.268171  35.2675  i
 0.268101  35.3067  i
 0.268031  35.3459  i
 0.267962  35.3851  i
 0.267892  35.4243  i
 0.267823  35.4635  i
 0.267755  35.5027  i
 0.267686  35.5419  i
 0.267618  35.5811  i
 0.267551  35.6203  i
 0.267483  35.6595  i
 0.267416  35.6987  i
 0.26735  35.7379  i
 0.267283  35.7772  i
 0.267217  35.8164  i
 0.267151  35.8556  i
 0.267086  35.8948  i
 0.267021  35.934  i
 0.266956  35.9732  i
 0.266891  36.0124  i
 0.266827  36.0516  i
 0.266763  36.0908  i
 0.2667  36.13  i
 0.266636  36.1692  i
 0.266573  36.2084  i
 0.266511  36.2476  i
 0.266448  36.2869  i
 0.266386  36.3261  i
 0.266324  36.3653  i
 0.266263  36.4045  i
 0.266202  36.4437  i
 0.266141  36.4829  i
 0.26608  36.5221  i
 0.26602  36.5613  i
 0.26596  36.6005  i
 0.265901  36.6397  i
 0.265841  36.6789  i
 0.265782  36.7181  i
 0.265724  36.7574  i
 0.265665  36.7966  i
 0.265607  36.8358  i
 0.265549  36.875  i
 0.265492  36.9142  i
 0.265435  36.9534  i
 0.265378  36.9926  i
 0.265321  37.0318  i
 0.265265  37.071  i
 0.265209  37.1102  i
 0.265153  37.1494  i
 0.265098  37.1886  i
 0.265043  37.2278  i
 0.264988  37.2671  i
 0.264933  37.3063  i
 0.264879  37.3455  i
 0.264825  37.3847  i
 0.264772  37.4239  i
 0.264718  37.4631  i
 0.264665  37.5023  i
 0.264613  37.5415  i
 0.26456  37.5807  i
 0.264508  37.6199  i
 0.264456  37.6591  i
 0.264405  37.6983  i
 0.264353  37.7375  i
 0.264302  37.7768  i
 0.264252  37.816  i
 0.264201  37.8552  i
 0.264151  37.8944  i
 0.264101  37.9336  i
 0.264052  37.9728  i
 0.264003  38.012  i
 0.263954  38.0512  i
 0.263905  38.0904  i
 0.263857  38.1296  i
 0.263809  38.1688  i
 0.263761  38.208  i
 0.263714  38.2472  i
 0.263666  38.2865  i
 0.26362  38.3257  i
 0.263573  38.3649  i
 0.263527  38.4041  i
 0.263481  38.4433  i
 0.263435  38.4825  i
 0.26339  38.5217  i
 0.263344  38.5609  i
 0.2633  38.6001  i
 0.263255  38.6393  i
 0.263211  38.6785  i
 0.263167  38.7177  i
 0.263123  38.757  i
 0.263079  38.7962  i
 0.263036  38.8354  i
 0.262993  38.8746  i
 0.262951  38.9138  i
 0.262909  38.953  i
 0.262867  38.9922  i
 0.262825  39.0314  i
 0.262783  39.0706  i
 0.262742  39.1098  i
 0.262701  39.149  i
 0.262661  39.1882  i
 0.262621  39.2274  i
 0.262581  39.2667  i
 0.262541  39.3059  i
 0.262501  39.3451  i
 0.262462  39.3843  i
 0.262423  39.4235  i
 0.262385  39.4627  i
 0.262346  39.5019  i
 0.262308  39.5411  i
 0.262271  39.5803  i
 0.262233  39.6195  i
 0.262196  39.6587  i
 0.262159  39.6979  i
 0.262122  39.7371  i
 0.262086  39.7764  i
 0.26205  39.8156  i
 0.262014  39.8548  i
 0.261978  39.894  i
 0.261943  39.9332  i
 0.261908  39.9724  i
 0.261874  40.0116  i
 0.261839  40.0508  i
 0.261805  40.09  i
 0.261771  40.1292  i
 0.261738  40.1684  i
 0.261704  40.2076  i
 0.261671  40.2468  i
 0.261638  40.2861  i
 0.261606  40.3253  i
 0.261574  40.3645  i
 0.261542  40.4037  i
 0.26151  40.4429  i
 0.261479  40.4821  i
 0.261448  40.5213  i
 0.261417  40.5605  i
 0.261386  40.5997  i
 0.261356  40.6389  i
 0.261326  40.6781  i
 0.261296  40.7173  i
 0.261267  40.7566  i
 0.261238  40.7958  i
 0.261209  40.835  i
 0.26118  40.8742  i
 0.261152  40.9134  i
 0.261124  40.9526  i
 0.261096  40.9918  i
 0.261068  41.031  i
 0.261041  41.0702  i
 0.261014  41.1094  i
 0.260988  41.1486  i
 0.260961  41.1878  i
 0.260935  41.227  i
 0.260909  41.2663  i
 0.260883  41.3055  i
 0.260858  41.3447  i
 0.260833  41.3839  i
 0.260808  41.4231  i
 0.260784  41.4623  i
 0.260759  41.5015  i
 0.260735  41.5407  i
 0.260712  41.5799  i
 0.260688  41.6191  i
 0.260665  41.6583  i
 0.260642  41.6975  i
 0.260619  41.7367  i
 0.260597  41.776  i
 0.260575  41.8152  i
 0.260553  41.8544  i
 0.260532  41.8936  i
 0.26051  41.9328  i
 0.260489  41.972  i
 0.260468  42.0112  i
 0.260448  42.0504  i
 0.260428  42.0896  i
 0.260408  42.1288  i
 0.260388  42.168  i
 0.260369  42.2072  i
 0.26035  42.2464  i
 0.260331  42.2857  i
 0.260312  42.3249  i
 0.260294  42.3641  i
 0.260276  42.4033  i
 0.260258  42.4425  i
 0.26024  42.4817  i
 0.260223  42.5209  i
 0.260206  42.5601  i
 0.260189  42.5993  i
 0.260173  42.6385  i
 0.260157  42.6777  i
 0.260141  42.7169  i
 0.260125  42.7562  i
 0.26011  42.7954  i
 0.260095  42.8346  i
 0.26008  42.8738  i
 0.260065  42.913  i
 0.260051  42.9522  i
 0.260037  42.9914  i
 0.260023  43.0306  i
 0.26001  43.0698  i
 0.259996  43.109  i
 0.259983  43.1482  i
 0.259971  43.1874  i
 0.259958  43.2266  i
 0.259946  43.2659  i
 0.259934  43.3051  i
 0.259922  43.3443  i
 0.259911  43.3835  i
 0.2599  43.4227  i
 0.259889  43.4619  i
 0.259878  43.5011  i
 0.259868  43.5403  i
 0.259858  43.5795  i
 0.259848  43.6187  i
 0.259839  43.6579  i
 0.259829  43.6971  i
 0.25982  43.7363  i
 0.259812  43.7756  i
 0.259803  43.8148  i
 0.259795  43.854  i
 0.259787  43.8932  i
 0.259779  43.9324  i
 0.259772  43.9716  i
 0.259765  44.0108  i
 0.259758  44.05  i
 0.259751  44.0892  i
 0.259745  44.1284  i
 0.259739  44.1676  i
 0.259733  44.2068  i
 0.259728  44.246  i
 0.259722  44.2853  i
 0.259717  44.3245  i
 0.259712  44.3637  i
 0.259708  44.4029  i
 0.259704  44.4421  i
 0.2597  44.4813  i
 0.259696  44.5205  i
 0.259693  44.5597  i
 0.259689  44.5989  i
 0.259687  44.6381  i
 0.259684  44.6773  i
 0.259681  44.7165  i
 0.259679  44.7558  i
 0.259678  44.795  i
 0.259676  44.8342  i
 0.259675  44.8734  i
 0.259674  44.9126  i
 0.259673  44.9518  i
 0.259672  44.991  i
 0.259672  45.0302  i
 0.259672  45.0694  i
 0.259672  45.1086  i
 0.259673  45.1478  i
 0.259674  45.187  i
 0.259675  45.2262  i
 0.259676  45.2655  i
 0.259677  45.3047  i
 0.259679  45.3439  i
 0.259681  45.3831  i
 0.259684  45.4223  i
 0.259686  45.4615  i
 0.259689  45.5007  i
 0.259693  45.5399  i
 0.259696  45.5791  i
 0.2597  45.6183  i
 0.259704  45.6575  i
 0.259708  45.6967  i
 0.259712  45.7359  i
 0.259717  45.7752  i
 0.259722  45.8144  i
 0.259727  45.8536  i
 0.259733  45.8928  i
 0.259739  45.932  i
 0.259745  45.9712  i
 0.259751  46.0104  i
 0.259758  46.0496  i
 0.259765  46.0888  i
 0.259772  46.128  i
 0.259779  46.1672  i
 0.259787  46.2064  i
 0.259795  46.2456  i
 0.259803  46.2849  i
 0.259812  46.3241  i
 0.25982  46.3633  i
 0.259829  46.4025  i
 0.259839  46.4417  i
 0.259848  46.4809  i
 0.259858  46.5201  i
 0.259868  46.5593  i
 0.259878  46.5985  i
 0.259889  46.6377  i
 0.2599  46.6769  i
 0.259911  46.7161  i
 0.259922  46.7554  i
 0.259934  46.7946  i
 0.259946  46.8338  i
 0.259958  46.873  i
 0.25997  46.9122  i
 0.259983  46.9514  i
 0.259996  46.9906  i
 0.260009  47.0298  i
 0.260023  47.069  i
 0.260037  47.1082  i
 0.260051  47.1474  i
 0.260065  47.1866  i
 0.26008  47.2258  i
 0.260095  47.2651  i
 0.26011  47.3043  i
 0.260125  47.3435  i
 0.260141  47.3827  i
 0.260157  47.4219  i
 0.260173  47.4611  i
 0.260189  47.5003  i
 0.260206  47.5395  i
 0.260223  47.5787  i
 0.26024  47.6179  i
 0.260258  47.6571  i
 0.260276  47.6963  i
 0.260294  47.7355  i
 0.260312  47.7748  i
 0.260331  47.814  i
 0.260349  47.8532  i
 0.260369  47.8924  i
 0.260388  47.9316  i
 0.260408  47.9708  i
 0.260428  48.01  i
 0.260448  48.0492  i
 0.260468  48.0884  i
 0.260489  48.1276  i
 0.26051  48.1668  i
 0.260531  48.206  i
 0.260553  48.2452  i
 0.260575  48.2845  i
 0.260597  48.3237  i
 0.260619  48.3629  i
 0.260642  48.4021  i
 0.260665  48.4413  i
 0.260688  48.4805  i
 0.260711  48.5197  i
 0.260735  48.5589  i
 0.260759  48.5981  i
 0.260783  48.6373  i
 0.260808  48.6765  i
 0.260833  48.7157  i
 0.260858  48.755  i
 0.260883  48.7942  i
 0.260909  48.8334  i
 0.260935  48.8726  i
 0.260961  48.9118  i
 0.260987  48.951  i
 0.261014  48.9902  i
 0.261041  49.0294  i
 0.261068  49.0686  i
 0.261096  49.1078  i
 0.261124  49.147  i
 0.261152  49.1862  i
 0.26118  49.2254  i
 0.261209  49.2647  i
 0.261237  49.3039  i
 0.261267  49.3431  i
 0.261296  49.3823  i
 0.261326  49.4215  i
 0.261356  49.4607  i
 0.261386  49.4999  i
 0.261417  49.5391  i
 0.261447  49.5783  i
 0.261479  49.6175  i
 0.26151  49.6567  i
 0.261542  49.6959  i
 0.261573  49.7351  i
 0.261606  49.7744  i
 0.261638  49.8136  i
 0.261671  49.8528  i
 0.261704  49.892  i
 0.261737  49.9312  i
 0.261771  49.9704  i
 0.261805  50.0096  i
 0.261839  50.0488  i
 0.261873  50.088  i
 0.261908  50.1272  i
 0.261943  50.1664  i
 0.261978  50.2056  i
 0.262014  50.2448  i
 0.262049  50.2841  i
 0.262086  50.3233  i
 0.262122  50.3625  i
 0.262159  50.4017  i
 0.262195  50.4409  i
 0.262233  50.4801  i
 0.26227  50.5193  i
 0.262308  50.5585  i
 0.262346  50.5977  i
 0.262384  50.6369  i
 0.262423  50.6761  i
 0.262462  50.7153  i
 0.262501  50.7546  i
 0.26254  50.7938  i
 0.26258  50.833  i
 0.26262  50.8722  i
 0.26266  50.9114  i
 0.262701  50.9506  i
 0.262742  50.9898  i
 0.262783  51.029  i
 0.262824  51.0682  i
 0.262866  51.1074  i
 0.262908  51.1466  i
 0.26295  51.1858  i
 0.262993  51.225  i
 0.263036  51.2643  i
 0.263079  51.3035  i
 0.263122  51.3427  i
 0.263166  51.3819  i
 0.26321  51.4211  i
 0.263254  51.4603  i
 0.263299  51.4995  i
 0.263344  51.5387  i
 0.263389  51.5779  i
 0.263435  51.6171  i
 0.26348  51.6563  i
 0.263526  51.6955  i
 0.263573  51.7347  i
 0.263619  51.774  i
 0.263666  51.8132  i
 0.263713  51.8524  i
 0.263761  51.8916  i
 0.263808  51.9308  i
 0.263856  51.97  i
 0.263905  52.0092  i
 0.263953  52.0484  i
 0.264002  52.0876  i
 0.264051  52.1268  i
 0.264101  52.166  i
 0.264151  52.2052  i
 0.264201  52.2444  i
 0.264251  52.2837  i
 0.264302  52.3229  i
 0.264353  52.3621  i
 0.264404  52.4013  i
 0.264456  52.4405  i
 0.264507  52.4797  i
 0.26456  52.5189  i
 0.264612  52.5581  i
 0.264665  52.5973  i
 0.264718  52.6365  i
 0.264771  52.6757  i
 0.264825  52.7149  i
 0.264879  52.7542  i
 0.264933  52.7934  i
 0.264987  52.8326  i
 0.265042  52.8718  i
 0.265097  52.911  i
 0.265153  52.9502  i
 0.265208  52.9894  i
 0.265264  53.0286  i
 0.265321  53.0678  i
 0.265377  53.107  i
 0.265434  53.1462  i
 0.265491  53.1854  i
 0.265549  53.2246  i
 0.265607  53.2639  i
 0.265665  53.3031  i
 0.265723  53.3423  i
 0.265782  53.3815  i
 0.265841  53.4207  i
 0.2659  53.4599  i
 0.26596  53.4991  i
 0.26602  53.5383  i
 0.26608  53.5775  i
 0.26614  53.6167  i
 0.266201  53.6559  i
 0.266262  53.6951  i
 0.266324  53.7343  i
 0.266386  53.7736  i
 0.266448  53.8128  i
 0.26651  53.852  i
 0.266573  53.8912  i
 0.266636  53.9304  i
 0.266699  53.9696  i
 0.266763  54.0088  i
 0.266827  54.048  i
 0.266891  54.0872  i
 0.266955  54.1264  i
 0.26702  54.1656  i
 0.267085  54.2048  i
 0.267151  54.244  i
 0.267217  54.2833  i
 0.267283  54.3225  i
 0.267349  54.3617  i
 0.267416  54.4009  i
 0.267483  54.4401  i
 0.26755  54.4793  i
 0.267618  54.5185  i
 0.267686  54.5577  i
 0.267754  54.5969  i
 0.267823  54.6361  i
 0.267892  54.6753  i
 0.267961  54.7145  i
 0.26803  54.7538  i
 0.2681  54.793  i
 0.26817  54.8322  i
 0.268241  54.8714  i
 0.268312  54.9106  i
 0.268383  54.9498  i
 0.268454  54.989  i
 0.268526  55.0282  i
 0.268598  55.0674  i
 0.268671  55.1066  i
 0.268744  55.1458  i
 0.268817  55.185  i
 0.26889  55.2242  i
 0.268964  55.2635  i
 0.269038  55.3027  i
 0.269112  55.3419  i
 0.269187  55.3811  i
 0.269262  55.4203  i
 0.269337  55.4595  i
 0.269413  55.4987  i
 0.269489  55.5379  i
 0.269565  55.5771  i
 0.269642  55.6163  i
 0.269719  55.6555  i
 0.269796  55.6947  i
 0.269874  55.7339  i
 0.269952  55.7732  i
 0.27003  55.8124  i
 0.270109  55.8516  i
 0.270188  55.8908  i
 0.270267  55.93  i
 0.270347  55.9692  i
 0.270427  56.0084  i
 0.270507  56.0476  i
 0.270588  56.0868  i
 0.270669  56.126  i
 0.27075  56.1652  i
 0.270832  56.2044  i
 0.270914  56.2436  i
 0.270996  56.2829  i
 0.271079  56.3221  i
 0.271162  56.3613  i
 0.271245  56.4005  i
 0.271329  56.4397  i
 0.271413  56.4789  i
 0.271497  56.5181  i
 0.271582  56.5573  i
 0.271667  56.5965  i
 0.271752  56.6357  i
 0.271838  56.6749  i
 0.271924  56.7141  i
 0.272011  56.7534  i
 0.272097  56.7926  i
 0.272185  56.8318  i
 0.272272  56.871  i
 0.27236  56.9102  i
 0.272448  56.9494  i
 0.272537  56.9886  i
 0.272625  57.0278  i
 0.272715  57.067  i
 0.272804  57.1062  i
 0.272894  57.1454  i
 0.272984  57.1846  i
 0.273075  57.2238  i
 0.273166  57.2631  i
 0.273257  57.3023  i
 0.273349  57.3415  i
 0.273441  57.3807  i
 0.273533  57.4199  i
 0.273626  57.4591  i
 0.273719  57.4983  i
 0.273813  57.5375  i
 0.273906  57.5767  i
 0.274001  57.6159  i
 0.274095  57.6551  i
 0.27419  57.6943  i
 0.274285  57.7335  i
 0.274381  57.7728  i
 0.274477  57.812  i
 0.274573  57.8512  i
 0.27467  57.8904  i
 0.274767  57.9296  i
 0.274864  57.9688  i
 0.274962  58.008  i
 0.27506  58.0472  i
 0.275159  58.0864  i
 0.275258  58.1256  i
 0.275357  58.1648  i
 0.275457  58.204  i
 0.275557  58.2432  i
 0.275657  58.2825  i
 0.275758  58.3217  i
 0.275859  58.3609  i
 0.27596  58.4001  i
 0.276062  58.4393  i
 0.276164  58.4785  i
 0.276267  58.5177  i
 0.27637  58.5569  i
 0.276473  58.5961  i
 0.276577  58.6353  i
 0.276681  58.6745  i
 0.276786  58.7137  i
 0.276891  58.753  i
 0.276996  58.7922  i
 0.277102  58.8314  i
 0.277208  58.8706  i
 0.277314  58.9098  i
 0.277421  58.949  i
 0.277528  58.9882  i
 0.277635  59.0274  i
 0.277743  59.0666  i
 0.277852  59.1058  i
 0.27796  59.145  i
 0.27807  59.1842  i
 0.278179  59.2234  i
 0.278289  59.2627  i
 0.278399  59.3019  i
 0.27851  59.3411  i
 0.278621  59.3803  i
 0.278732  59.4195  i
 0.278844  59.4587  i
 0.278957  59.4979  i
 0.279069  59.5371  i
 0.279182  59.5763  i
 0.279296  59.6155  i
 0.279409  59.6547  i
 0.279524  59.6939  i
 0.279638  59.7331  i
 0.279753  59.7724  i
 0.279869  59.8116  i
 0.279985  59.8508  i
 0.280101  59.89  i
 0.280217  59.9292  i
 0.280335  59.9684  i
 0.280452  60.0076  i
 0.28057  60.0468  i
 0.280688  60.086  i
 0.280807  60.1252  i
 0.280926  60.1644  i
 0.281045  60.2036  i
 0.281165  60.2428  i
 0.281286  60.2821  i
 0.281406  60.3213  i
 0.281528  60.3605  i
 0.281649  60.3997  i
 0.281771  60.4389  i
 0.281893  60.4781  i
 0.282016  60.5173  i
 0.28214  60.5565  i
 0.282263  60.5957  i
 0.282387  60.6349  i
 0.282512  60.6741  i
 0.282637  60.7133  i
 0.282762  60.7526  i
 0.282888  60.7918  i
 0.283014  60.831  i
 0.283141  60.8702  i
 0.283268  60.9094  i
 0.283395  60.9486  i
 0.283523  60.9878  i
 0.283651  61.027  i
 0.28378  61.0662  i
 0.283909  61.1054  i
 0.284039  61.1446  i
 0.284169  61.1838  i
 0.2843  61.223  i
 0.284431  61.2623  i
 0.284562  61.3015  i
 0.284694  61.3407  i
 0.284826  61.3799  i
 0.284959  61.4191  i
 0.285092  61.4583  i
 0.285226  61.4975  i
 0.28536  61.5367  i
 0.285494  61.5759  i
 0.285629  61.6151  i
 0.285764  61.6543  i
 0.2859  61.6935  i
 0.286037  61.7327  i
 0.286173  61.772  i
 0.28631  61.8112  i
 0.286448  61.8504  i
 0.286586  61.8896  i
 0.286725  61.9288  i
 0.286864  61.968  i
 0.287003  62.0072  i
 0.287143  62.0464  i
 0.287283  62.0856  i
 0.287424  62.1248  i
 0.287566  62.164  i
 0.287707  62.2032  i
 0.28785  62.2424  i
 0.287992  62.2817  i
 0.288135  62.3209  i
 0.288279  62.3601  i
 0.288423  62.3993  i
 0.288568  62.4385  i
 0.288713  62.4777  i
 0.288858  62.5169  i
 0.289004  62.5561  i
 0.289151  62.5953  i
 0.289298  62.6345  i
 0.289445  62.6737  i
 0.289593  62.7129  i
 0.289741  62.7522  i
 0.28989  62.7914  i
 0.29004  62.8306  i
 0.29019  62.8698  i
 0.29034  62.909  i
 0.290491  62.9482  i
 0.290642  62.9874  i
 0.290794  63.0266  i
 0.290946  63.0658  i
 0.291099  63.105  i
 0.291252  63.1442  i
 0.291406  63.1834  i
 0.29156  63.2226  i
 0.291715  63.2619  i
 0.29187  63.3011  i
 0.292026  63.3403  i
 0.292182  63.3795  i
 0.292339  63.4187  i
 0.292496  63.4579  i
 0.292654  63.4971  i
 0.292812  63.5363  i
 0.292971  63.5755  i
 0.29313  63.6147  i
 0.29329  63.6539  i
 0.29345  63.6931  i
 0.293611  63.7323  i
 0.293772  63.7716  i
 0.293934  63.8108  i
 0.294097  63.85  i
 0.294259  63.8892  i
 0.294423  63.9284  i
 0.294587  63.9676  i
 0.294751  64.0068  i
 0.294916  64.046  i
 0.295082  64.0852  i
 0.295248  64.1244  i
 0.295414  64.1636  i
 0.295581  64.2028  i
 0.295749  64.242  i
 0.295917  64.2813  i
 0.296086  64.3205  i
 0.296255  64.3597  i
 0.296425  64.3989  i
 0.296595  64.4381  i
 0.296766  64.4773  i
 0.296937  64.5165  i
 0.297109  64.5557  i
 0.297282  64.5949  i
 0.297455  64.6341  i
 0.297628  64.6733  i
 0.297802  64.7125  i
 0.297977  64.7518  i
 0.298152  64.791  i
 0.298328  64.8302  i
 0.298504  64.8694  i
 0.298681  64.9086  i
 0.298859  64.9478  i
 0.299037  64.987  i
 0.299215  65.0262  i
 0.299395  65.0654  i
 0.299574  65.1046  i
 0.299755  65.1438  i
 0.299935  65.183  i
 0.300117  65.2222  i
 0.300299  65.2615  i
 0.300481  65.3007  i
 0.300664  65.3399  i
 0.300848  65.3791  i
 0.301033  65.4183  i
 0.301217  65.4575  i
 0.301403  65.4967  i
 0.301589  65.5359  i
 0.301776  65.5751  i
 0.301963  65.6143  i
 0.302151  65.6535  i
 0.302339  65.6927  i
 0.302528  65.7319  i
 0.302718  65.7712  i
 0.302908  65.8104  i
 0.303099  65.8496  i
 0.30329  65.8888  i
 0.303482  65.928  i
 0.303675  65.9672  i
 0.303868  66.0064  i
 0.304062  66.0456  i
 0.304256  66.0848  i
 0.304451  66.124  i
 0.304647  66.1632  i
 0.304843  66.2024  i
 0.30504  66.2416  i
 0.305238  66.2809  i
 0.305436  66.3201  i
 0.305634  66.3593  i
 0.305834  66.3985  i
 0.306034  66.4377  i
 0.306235  66.4769  i
 0.306436  66.5161  i
 0.306638  66.5553  i
 0.30684  66.5945  i
 0.307043  66.6337  i
 0.307247  66.6729  i
 0.307452  66.7121  i
 0.307657  66.7514  i
 0.307863  66.7906  i
 0.308069  66.8298  i
 0.308276  66.869  i
 0.308484  66.9082  i
 0.308692  66.9474  i
 0.308901  66.9866  i
 0.309111  67.0258  i
 0.309321  67.065  i
 0.309532  67.1042  i
 0.309744  67.1434  i
 0.309956  67.1826  i
 0.310169  67.2218  i
 0.310383  67.2611  i
 0.310597  67.3003  i
 0.310812  67.3395  i
 0.311028  67.3787  i
 0.311244  67.4179  i
 0.311461  67.4571  i
 0.311679  67.4963  i
 0.311897  67.5355  i
 0.312116  67.5747  i
 0.312336  67.6139  i
 0.312557  67.6531  i
 0.312778  67.6923  i
 0.313  67.7315  i
 0.313222  67.7708  i
 0.313446  67.81  i
 0.31367  67.8492  i
 0.313894  67.8884  i
 0.31412  67.9276  i
 0.314346  67.9668  i
 0.314573  68.006  i
 0.3148  68.0452  i
 0.315028  68.0844  i
 0.315257  68.1236  i
 0.315487  68.1628  i
 0.315718  68.202  i
 0.315949  68.2412  i
 0.316181  68.2805  i
 0.316413  68.3197  i
 0.316647  68.3589  i
 0.316881  68.3981  i
 0.317116  68.4373  i
 0.317351  68.4765  i
 0.317587  68.5157  i
 0.317825  68.5549  i
 0.318062  68.5941  i
 0.318301  68.6333  i
 0.31854  68.6725  i
 0.31878  68.7117  i
 0.319021  68.751  i
 0.319263  68.7902  i
 0.319505  68.8294  i
 0.319748  68.8686  i
 0.319992  68.9078  i
 0.320237  68.947  i
 0.320483  68.9862  i
 0.320729  69.0254  i
 0.320976  69.0646  i
 0.321224  69.1038  i
 0.321472  69.143  i
 0.321722  69.1822  i
 0.321972  69.2214  i
 0.322223  69.2607  i
 0.322475  69.2999  i
 0.322727  69.3391  i
 0.322981  69.3783  i
 0.323235  69.4175  i
 0.32349  69.4567  i
 0.323746  69.4959  i
 0.324002  69.5351  i
 0.32426  69.5743  i
 0.324518  69.6135  i
 0.324777  69.6527  i
 0.325037  69.6919  i
 0.325298  69.7311  i
 0.32556  69.7704  i
 0.325822  69.8096  i
 0.326085  69.8488  i
 0.32635  69.888  i
 0.326615  69.9272  i
 0.32688  69.9664  i
 0.327147  70.0056  i
 0.327415  70.0448  i
 0.327683  70.084  i
 0.327952  70.1232  i
 0.328222  70.1624  i
 0.328493  70.2016  i
 0.328765  70.2408  i
 0.329038  70.2801  i
 0.329312  70.3193  i
 0.329586  70.3585  i
 0.329861  70.3977  i
 0.330138  70.4369  i
 0.330415  70.4761  i
 0.330693  70.5153  i
 0.330972  70.5545  i
 0.331252  70.5937  i
 0.331533  70.6329  i
 0.331814  70.6721  i
